index,latitude,longitude,x_m,y_m,direction,mode,drive_level
229,35.5449025000,129.2552435000,-15.353,-1.892,-1,T_PARK,1.00
230,35.5449028333,129.2552455000,-15.172,-1.855,-1,T_PARK,1.00
231,35.5449033333,129.2552475000,-14.990,-1.800,-1,T_PARK,1.00
232,35.5449033333,129.2552491667,-14.839,-1.800,-1,T_PARK,1.00
233,35.5449033333,129.2552511667,-14.658,-1.800,-1,T_PARK,1.00
234,35.5449033333,129.2552531667,-14.477,-1.800,-1,T_PARK,1.00
235,35.5449035000,129.2552550000,-14.311,-1.781,-1,T_PARK,1.00
236,35.5449035000,129.2552568333,-14.145,-1.781,-1,T_PARK,1.00
237,35.5449035000,129.2552586667,-13.979,-1.781,-1,T_PARK,1.00
238,35.5449028333,129.2552605000,-13.813,-1.855,-1,T_PARK,1.00
239,35.5449018333,129.2552618333,-13.692,-1.967,-1,T_PARK,1.00
240,35.5449015000,129.2552635000,-13.541,-2.004,-1,T_PARK,1.00
241,35.5449010000,129.2552655000,-13.360,-2.059,-1,T_PARK,1.00
242,35.5449003333,129.2552670000,-13.224,-2.134,-1,T_PARK,1.00
243,35.5448998333,129.2552686667,-13.073,-2.189,-1,T_PARK,1.00
244,35.5448991667,129.2552708333,-12.877,-2.264,-1,T_PARK,1.00
245,35.5448990000,129.2552728333,-12.696,-2.282,-1,T_PARK,1.00
246,35.5448990000,129.2552746667,-12.530,-2.282,-1,T_PARK,1.00
247,35.5448980000,129.2552765000,-12.364,-2.393,-1,T_PARK,1.00
248,35.5448968333,129.2552776667,-12.258,-2.523,-1,T_PARK,1.00
249,35.5448956667,129.2552788333,-12.152,-2.653,-1,T_PARK,1.00
250,35.5448945000,129.2552805000,-12.001,-2.783,-1,T_PARK,1.00
251,35.5448935000,129.2552821667,-11.850,-2.894,-1,T_PARK,1.00
252,35.5448925000,129.2552833333,-11.745,-3.006,-1,T_PARK,1.00
253,35.5448911667,129.2552843333,-11.654,-3.154,-1,T_PARK,1.00
254,35.5448898333,129.2552850000,-11.594,-3.302,-1,T_PARK,1.00
255,35.5448886667,129.2552858333,-11.518,-3.432,-1,T_PARK,1.00
256,35.5448881667,129.2552875000,-11.367,-3.488,-1,T_PARK,1.00
257,35.5448873333,129.2552893333,-11.201,-3.581,-1,T_PARK,1.00
258,35.5448860000,129.2552906667,-11.081,-3.729,-1,T_PARK,1.00
259,35.5448846667,129.2552916667,-10.990,-3.878,-1,T_PARK,1.00
260,35.5448833333,129.2552928333,-10.884,-4.026,-1,T_PARK,1.00
261,35.5448825000,129.2552941667,-10.764,-4.119,-1,T_PARK,1.00
262,35.5448816667,129.2552956667,-10.628,-4.212,-1,T_PARK,1.00
263,35.5448808333,129.2552976667,-10.447,-4.304,-1,T_PARK,1.00
