index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
231,37.2891140000,127.1071478333,-44.593,15.251,0.000,0.000,0.000,1,2,2.00,0,NONE
232,37.2891145000,127.1071455000,-44.799,15.306,0.000,0.000,0.000,1,2,2.00,0,NONE
233,37.2891150000,127.1071433333,-44.991,15.362,0.000,0.000,0.000,1,2,2.00,0,NONE
234,37.2891155000,127.1071411667,-45.183,15.418,0.000,0.000,0.000,1,2,2.00,0,NONE
235,37.2891163333,127.1071386667,-45.404,15.511,0.000,0.000,0.000,1,2,2.00,0,NONE
236,37.2891170000,127.1071363333,-45.611,15.585,0.000,0.000,0.000,1,2,2.00,0,NONE
237,37.2891175000,127.1071341667,-45.803,15.640,0.000,0.000,0.000,1,2,2.00,0,NONE
238,37.2891180000,127.1071316667,-46.024,15.696,0.000,0.000,0.000,1,2,2.00,0,NONE
239,37.2891188333,127.1071295000,-46.216,15.789,0.000,0.000,0.000,1,2,2.00,0,NONE
240,37.2891195000,127.1071270000,-46.438,15.863,0.000,0.000,0.000,1,2,2.00,0,NONE
241,37.2891203333,127.1071246667,-46.644,15.956,0.000,0.000,0.000,1,2,2.00,0,NONE
242,37.2891208333,127.1071225000,-46.836,16.012,0.000,0.000,0.000,1,2,2.00,0,NONE
243,37.2891210000,127.1071203333,-47.028,16.030,0.000,0.000,0.000,1,2,2.00,0,NONE
244,37.2891215000,127.1071181667,-47.220,16.086,0.000,0.000,0.000,1,2,2.00,0,NONE
245,37.2891220000,127.1071163333,-47.382,16.141,0.000,0.000,0.000,1,2,2.00,0,NONE
246,37.2891225000,127.1071143333,-47.559,16.197,0.000,0.000,0.000,1,2,2.00,0,NONE
247,37.2891231667,127.1071125000,-47.722,16.271,0.000,0.000,0.000,1,2,2.00,0,NONE
248,37.2891236667,127.1071103333,-47.914,16.327,0.000,0.000,0.000,1,2,2.00,0,NONE
249,37.2891240000,127.1071081667,-48.106,16.364,0.000,0.000,0.000,1,2,2.00,0,NONE
250,37.2891248333,127.1071065000,-48.253,16.457,0.000,0.000,0.000,1,2,2.00,0,NONE
251,37.2891251667,127.1071055000,-48.342,16.494,0.000,0.000,0.000,1,3,2.00,0,NONE
252,37.2891260000,127.1071038333,-48.489,16.587,0.000,0.000,0.000,1,3,2.00,0,NONE
253,37.2891263333,127.1071021667,-48.637,16.624,0.000,0.000,0.000,1,3,2.00,0,NONE
254,37.2891266667,127.1070998333,-48.844,16.661,0.000,0.000,0.000,1,3,2.00,0,NONE
255,37.2891271667,127.1070973333,-49.065,16.717,0.000,0.000,0.000,1,3,2.00,0,NONE
256,37.2891275000,127.1070955000,-49.227,16.754,0.000,0.000,0.000,1,3,2.00,0,NONE
257,37.2891280000,127.1070933333,-49.419,16.809,0.000,0.000,0.000,1,3,2.00,0,NONE
258,37.2891285000,127.1070910000,-49.626,16.865,0.000,0.000,0.000,1,3,2.00,0,NONE
259,37.2891288333,127.1070885000,-49.847,16.902,0.000,0.000,0.000,1,3,2.00,0,NONE
260,37.2891293333,127.1070863333,-50.039,16.958,0.000,0.000,0.000,1,3,2.00,0,NONE
261,37.2891298333,127.1070838333,-50.261,17.013,0.000,0.000,0.000,1,3,2.00,0,NONE
262,37.2891306667,127.1070811667,-50.497,17.106,0.000,0.000,0.000,1,3,2.00,0,NONE
263,37.2891311667,127.1070788333,-50.704,17.162,0.000,0.000,0.000,1,3,2.00,0,NONE
264,37.2891318333,127.1070763333,-50.925,17.236,0.000,0.000,0.000,1,3,2.00,0,NONE
265,37.2891323333,127.1070736667,-51.161,17.292,0.000,0.000,0.000,1,3,2.00,0,NONE
266,37.2891331667,127.1070711667,-51.383,17.384,0.000,0.000,0.000,1,3,2.00,0,NONE
267,37.2891340000,127.1070686667,-51.604,17.477,0.000,0.000,0.000,1,3,2.00,0,NONE
